uniqueid,ts,lat,lng,external_bat_voltage,internal_bat_voltage,engineload,tanklevel,throttle,coolant,intakeairtemp,engineoiltemp,imap,vehiclespeed,warmups,rpm,obddistance,maf,fuelrail,runtime,mil,obdstandards,telltale,pto_drive_engagement,engine_torque_percent,service_distance,gross_combination_vehicle_weight,selected_gear,current_gear,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,vehicle_weight,air_suspension_pressure_front_axle_left,air_suspension_pressure_front_axle_right,air_suspension_pressure_rear_axle_left,air_suspension_pressure_rear_axle_right,state_of_charge,battery_pack_voltage,battery_pack_current,power,pluscode,lamp_status,hydraulic_oil_filter,air_filter,no_charging,low_fuel,engine_temp_high,hydraulic_oil_temp_high,water_in_fuel,low_oil_pressure,roller_speed,vibration_status,axle_position,tire_position,tire_pressure,tire_temperature,tire_air_leakage_rate,tire_sensor_enable_status,tire_status,tire_sensor_electric_fault,extended_tire_pressure_support,tire_pressure_threshold_detection,extended_tire_pressure,cpc_system_type,required_tire_pressure,cpc_tire_id,cpc_graphical_position,cpc_tire_location,cpc_ttm_id,barometric_pressure,secondary_air_status,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,distance_since_mil,commanded_egr,egr_error,drive_cycle_status,ambient_air_temperature,fuel_system_status,short_term_fuel_trim_bank_1,long_term_fuel_trim_bank_1,timing_advance,oxygen_sensors_present,oxygen_sensor_1_voltage,oxygen_sensor_2_voltage,commanded_evaporative_purge,control_module_voltage,absolute_load_value,relative_throttle_position,oxygen_sensor_1_short_term_fuel_trim,oxygen_sensor_2_short_term_fuel_trim,can_raw_data,engine_throttle_valve1_pos,engine_throttle_valve2_pos,enginefueltemp,engine_airlet_pressure,engine_oil_pressure,drivers_demand_engine_torque_percent,engine_torque_mode,accelerator_pedal_pos_2,brake_switch_status,clutch_switch_status,parking_switch_status,engine_pto_switch_status,clientid,alerttype,alertvalue,from_ts,to_ts,server_ts,to_lat,to_lng,tripid,alert_completed,view_status,scheduled_start_loc,scheduled_end_loc,vehiclenumber,areaandroute,type,breached_in_userid,alerted_to_in_userid,breached_out_userid,alerted_to_out_userid,alert_generated_by_app_userid,alert_ended_by_app_userid,request_id,live_location,to_be_expired_at,status,event_id,particulated_trap_inlet_pressure,boost_pressure,intake_manifold_1_temperature,air_inlet_pressure,exhaust_gas_temperature,adblue_level
it_220403501,1709403506,19.050316,79.404228,,,0,,,87,,1774.9688,,0,,0,61003448,,,1977.25,,,,,0,,,130,0,17982.5,24,87.6,0,125.5,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403569,19.050304,79.404236,,,0,,,88,,1774.9688,,0,,0,61003448,,,1977.25,,,,,0,,,130,0,17982.5,24,87.6,0,125.5,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403632,19.050293,79.404236,,,0,,,88,,1774.9688,,0,,0,61003448,,,1977.25,,,,,0,,,130,0,17982.5,24,87.6,0,125.5,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403695,19.050287,79.404236,,,0,,,88,,1774.9688,,0,,0,61003448,,,1977.25,,,,,0,,,130,0,17982.5,24,87.6,0,125.5,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403758,19.050278,79.404236,,,0,,,88,,1774.9688,,0,,0,61003448,,,1977.25,,,,,0,,,130,0,17982.5,24,87.6,0,125.5,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403821,19.050297,79.404259,,,26,,,80,,1774.9688,,0,,750.25,61003448,,,1977.25,,,,,19,,,130,0,17982.5,24,87.6,4.85,0,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1001AFFFF4C4585,0CF00400:007D907217000490,18FEF200:61000000C006FAFF,18FEEE00:78FFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FE150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,1,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403885,19.050303,79.404266,,,25,,,84,,1774.9688,,0,,749.5,61003448,,,1977.25,,,,,18,,,130,0,17982.5,24,87.6,4.7,0,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10019FFFF4C4386,0CF00400:307D8F6C1700048F,18FEF200:5E000000C006FAFF,18FEEE00:7CFFFFFFFFFFFFFF,18FEE900:818C00007D8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FF150100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:F22ABA00812DBA00,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,1,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709403948,19.050337,79.40432,,,20,,,85,,1774.9688,,3.34375,,771.625,61003460,,,1977.25,,,,,15,,,130,3,17983,22.8,83.22,3.6,0.9628906,0,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10014FFFF4C457E,0CF00400:107D8C1D1800048C,18FEF200:4800ED01C006FAFF,18FEEE00:7DFFFFFFFFFFFFFF,18FEE900:818C00007E8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:799A0000FF150100,18FEF100:F358034FFFFFFFFF,18FEFC17:FF39FFFFFFFFFEFF,18FEC100:F42ABA00822DBA00,18F00500:FF3E2380FFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404011,19.050348,79.404526,,,44,,,86,,1774.9688,,6.625,,1425,61003464,,,1977.3,,,,,32,,,130,3,17983,24.4,89.06,13.1,0.45117188,48,,,,,,,,,,7JFX3C23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0782CFFFF4C7C7E,0CF00400:419E9D882C00049E,18FEF200:0601E700C006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:818C00007E8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7A9A000000160100,18FEF100:F3A0064FFFFFFFFF,18FEFC17:FF3DFFFFFFFFFEFF,18FEC100:F52ABA00842DBA00,18F00500:FF162580FFFFFFFF",100,102,215,,,33,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404075,19.047935,79.409409,,,83,,,89,,1774.9688,,47.21875,,1190,61004072,,,1977.3,,,,,63,,,130,16,17983,23.6,86.14,22.95,2.0410156,89.2,,,,,,,,,,7JFX2CX5+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0DF53FFFF4CBE7F,0CF00400:1EC9BC30250004BC,18FEF200:CB011504C006FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:828C00007E8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7A9A000000160100,18FEF100:F3382F4FFFFFFFFF,18FEFC17:FF3BFFFFFFFFFEFF,18FEC100:6E2BBA00FC2DBA00,18F00500:FFEF038DFFFFFFFF",100,102,215,,,76,15,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404140,19.043983,79.416153,,,12,,,86,,1774.9688,,43.890625,,759.5,61004904,,,1977.35,,,,,8,,,130,0,17983.5,23.2,84.68,2.2,19.824219,0,,,,,,,,,,7JFX2CV8+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000CFFFF0C447D,0CF00400:207D85BC17000485,18FEF200:2C00A627C106FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:828C00007F8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7B9A000001160100,18FEF100:F3E42B5FFFFFFFFF,18FEFC17:FF3AFFFFFFFFFEFF,18FEC100:152CBA00A32EBA00,18F00500:FF9D027DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404205,19.039532,79.422035,,,10,,,84,,1774.9688,,41.15625,,754.5,61005796,,,1977.35,,,,,6,,,130,0,17983.5,25.6,93.44,1.75,23.617188,0,,,,,,,,,,7JFX2CQC+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C447D,0CF00400:507D839417000484,18FEF200:23003C2FC106FAFF,18FEEE00:7CFFFFFFFFFFFFFF,18FEE900:838C00007F8C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7B9A000001160100,18FEF100:F328294FFFFFFFFF,18FEFC17:FF40FFFFFFFFFEFF,18FEC100:C72CBA00562FBA00,18F00500:FFAD027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404270,19.036709,79.428566,,,62,,,85,,1774.9688,,47.578125,,1200.25,61006516,,,1977.35,,,,,49,,,130,17,17984,22.4,81.76,17,2.7753906,60,,,,,,,,,,7JFX2CPH+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0963EFFFF0CB87E,0CF00400:51AFAE82250004AF,18FEF200:54018D05C006FAFF,18FEEE00:7DFFFFFFFFFFFFFF,18FEE900:838C0000808C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7B9A000002160100,18FEF100:F3942F4FFFFFFFFF,18FEFC17:FF38FFFFFFFFFEFF,18FEC100:572DBA00E52FBA00,18F00500:FFE5038EFFFFFFFF",100,102,215,,,50,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404334,19.033962,79.43576,,,10,,,82,,1774.9688,,40.609375,,751.25,61007436,,,1977.4,,,,,6,,,130,0,17984,24,87.6,1.85,22.576172,0,,,,,,,,,,7JFX2CMP+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C447D,0CF00400:707D837A17000484,18FEF200:2500272DC006FAFF,18FEEE00:7AFFFFFFFFFFFFFF,18FEE900:838C0000808C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7C9A000003160100,18FEF100:F39C285FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:0F2EBA009E30BA00,18F00500:FFA4027DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404399,19.03241,79.440018,,,22,,,85,,1774.9688,,35.609375,,1201.125,61007896,,,1977.4,,,,,2,,,130,15,17984,24.8,90.52,2.9,11.9140625,26.4,,,,,,,,,,7JFX2CJR+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D04216FFFF0CBE7E,0CF00400:01817F8925000481,18FEF200:3A00D417C106FAFF,18FEEE00:7DFFFFFFFFFFFFFF,18FEE900:848C0000808C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7C9A000004160100,18FEF100:F39C234FFFFFFFFF,18FEFC17:FF3EFFFFFFFFFEFF,18FEC100:6B2EBA00FA30BA00,18F00500:FF90048CFFFFFFFF",100,102,215,,,4,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404463,19.0315,79.443657,,,88,,,87,,1774.9688,,23.90625,,1131,61008296,,,1977.4,,,,,66,,,130,13,17984.5,22,80.3,24.95,0.94140625,84.4,,,,,,,,,,7JFX2CJV+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0D358FFFF0CBE7F,0CF00400:2EC7BF58230004BF,18FEF200:F301E201C006FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:848C0000818C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7C9A000004160100,18FEF100:F3E8174FFFFFFFFF,18FEFC17:FF37FFFFFFFFFEFF,18FEC100:BB2EBA004A31BA00,18F00500:FF5C078AFFFFFFFF",100,102,215,,,74,15,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404527,19.029762,79.447754,,,72,,,92,,1774.9688,,38.6875,,963.25,61008808,,,1977.45,,,,,44,,,130,16,17984.5,22,80.3,14.95,2.5761719,62.8,,,,,,,,,,7JFX2CHX+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D09D48FFFF0CBB7E,0CF00400:11AAA91A1E0004AA,18FEF200:2B012705C006FAFF,18FEEE00:84FFFFFFFFFFFFFF,18FEE900:858C0000818C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7D9A000005160100,18FEF100:F3B0264FFFFFFFFF,18FEFC17:FF37FFFFFFFFFEFF,18FEC100:222FBA00B131BA00,18F00500:FF2D048DFFFFFFFF",100,102,215,,,45,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404591,19.02673,79.45208,,,0,,,92,,1774.9688,,37.609375,,857,61009380,,,1977.45,,,,,0,,,130,0,17985,26.4,96.36,0,125.5,0,,,,,,,,,,7JFX2FG2+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:007D7DC81A00047D,18FEF200:000000FBC006FAFF,18FEEE00:84FFFFFFFFFFFFFF,18FEE900:858C0000828C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7D9A000006160100,18FEF100:F39C255FFFFFFFFF,18FEFC17:FF42FFFFFFFFFEFF,18FEC100:942FBA002332BA00,18F00500:FFE1037DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404655,19.026953,79.456612,,,88,,,93,,1774.9688,,45.640625,,1146.25,61009936,,,1977.5,,,,,68,,,130,16,17985,24,87.6,25.15,1.7949219,79.2,,,,,,,,,,7JFX2FG4+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0C658FFFF0CBE7F,0CF00400:11C1C1D2230004C1,18FEF200:F7019703C106FAFF,18FEEE00:85FFFFFFFFFFFFFF,18FEE900:868C0000828C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7E9A000007160100,18FEF100:F3A42D4FFFFFFFFF,18FEFC17:FF3CFFFFFFFFFEFF,18FEC100:0330BA009232BA00,18F00500:FFF4038DFFFFFFFF",100,102,215,,,68,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404719,19.027187,79.46096,,,96,,,93,,1774.9688,,17.171875,,1102.375,61010404,,,1977.5,,,,,70,,,130,11,17985.5,23.2,84.68,21.8,0.7734375,97.6,,,,,,,,,,7JFX2FG6+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D4F460FFFF0CBE7F,0CF00400:6EC9C373220004C4,18FEF200:B4018C01C006FAFF,18FEEE00:85FFFFFFFFFFFFFF,18FEE900:868C0000838C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7E9A000007160100,18FEF100:F32C114FFFFFFFFF,18FEFC17:FF3AFFFFFFFFFEFF,18FEC100:6130BA00EF32BA00,18F00500:FF110A88FFFFFFFF",100,102,215,,,76,15,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404783,19.027338,79.464363,,,100,,,91,,1774.9688,,27.203125,,1303.5,61010764,,,1977.5,,,,,78,,,130,13,17985.5,23.2,84.68,30.5,0.8984375,99.6,,,,,,,,,,7JFX2FG7+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D4F964FFFF0CC180,0CF00400:08CBCBBC280004CB,18FEF200:6202CC01C006FAFF,18FEEE00:83FFFFFFFFFFFFFF,18FEE900:878C0000838C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7E9A000007160100,18FEF100:F3341B4FFFFFFFFF,18FEFC17:FF3AFFFFFFFFFEFF,18FEC100:A930BA003733BA00,18F00500:FF6F078AFFFFFFFF",100,102,215,,,78,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404847,19.027084,79.468216,,,100,,,94,,1774.9688,,29.90625,,1032.125,61011240,,,1977.55,,,,,75,,,130,14,17986,22.4,81.76,21.8,1.3652344,89.2,,,,,,,,,,7JFX2FG9+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0DF64FFFF0CBD7F,0CF00400:78C9C841200004C9,18FEF200:B401BB02C006FAFF,18FEEE00:86FFFFFFFFFFFFFF,18FEE900:888C0000848C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7F9A000008160100,18FEF100:F3E81D4FFFFFFFFF,18FEFC17:FF38FFFFFFFFFEFF,18FEC100:0831BA009733BA00,18F00500:FF80058BFFFFFFFF",100,102,215,,,76,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404911,19.026264,79.472504,,,100,,,87,,1774.9688,,25.65625,,886.375,61011684,,,1977.55,,,,,70,,,130,14,17986.5,22,80.3,17.4,1.4707031,100,,,,,,,,,,7JFX2FGF+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D4FA64FFFF0CB57E,0CF00400:08C3C3B31B0004C3,18FEF200:5C01F102C106FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:888C0000858C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7F9A000008160100,18FEF100:F3A8194FFFFFFFFF,18FEFC17:FF37FFFFFFFFFEFF,18FEC100:6131BA00F133BA00,18F00500:FF80058BFFFFFFFF",100,102,215,,,70,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709404975,19.02471,79.478096,,,100,,,83,,1774.9688,,16.46875,,787.625,61012364,,,1977.55,,,,,64,,,130,13,17986.5,22.8,83.22,17.4,0.9707031,100,,,,,,,,,,7JFX2FFH+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D4FA64FFFF0CA47E,0CF00400:28BDBD9D180004BD,18FEF200:5C01F101C106FAFF,18FEEE00:7BFFFFFFFFFFFFFF,18FEE900:898C0000858C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:7F9A000009160100,18FEF100:F378104FFFFFFFFF,18FEFC17:FF39FFFFFFFFFEFF,18FEC100:E931BA007934BA00,18F00500:FF68078AFFFFFFFF",100,102,215,,,64,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709405039,19.023792,79.481316,,,10,,,84,,1774.9688,,7.984375,,753.125,61012728,,,1977.6,,,,,6,,,130,0,17987,26,94.9,1.75,4.9902344,0,,,,,,,,,,7JFX2FFJ+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C447E,0CF00400:607D838917000483,18FEF200:2300FB09C006FAFF,18FEEE00:7CFFFFFFFFFFFFFF,18FEE900:898C0000868C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:809A00000A160100,18FEF100:F3FC075FFFFFFFFF,18FEFC17:FF41FFFFFFFFFEFF,18FEC100:3232BA00C134BA00,18F00500:FF9C0E7DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709405103,19.021402,79.481354,,,0,,,84,,1774.9688,,35.140625,,1447.5,61012960,,,1977.6,,,,,0,,,130,0,17987,23.2,84.68,0,125.5,0,,,,,,,,,,7JFX2FCJ+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C447F,0CF00400:017D7D3C2D00047D,18FEF200:000000FBC006FAFF,18FEEE00:7CFFFFFFFFFFFFFF,18FEE900:8A8C0000868C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:809A00000B160100,18FEF100:F324234FFFFFFFFF,18FEFC17:FF3AFFFFFFFFFEFF,18FEC100:6032BA00EE34BA00,18F00500:FFA5057DFFFFFFFF",100,102,215,,,0,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709405167,19.0158,79.48037,,,79,,,88,,1774.9688,,48.390625,,1218.375,61013676,,,1977.6,,,,,61,,,130,16,17987.5,22.4,81.76,22,2.1855469,76,,,,,,,,,,7JFX2F8J+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0BE4FFFFF0CBF7F,0CF00400:5EBDBA13260004BB,18FEF200:B8015F04C006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:8A8C0000878C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:809A00000B160100,18FEF100:F364300FFFFFFFFF,18FEFC17:FF38FFFFFFFFFEFF,18FEC100:EF32BA007E35BA00,18F00500:FFF6038DFFFFFFFF",100,102,215,,,64,15,102,Released,Released,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709405232,19.009872,79.477646,,,12,,,88,,1774.9688,,22.015625,,753.375,61014408,,,1977.65,,,,,8,,,130,0,17987.5,25.6,93.44,1.65,14.048828,0,,,,,,,,,,7JFX2F5H+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000CFFFF0C447E,0CF00400:307D858B17000485,18FEF200:2100191CC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:8B8C0000878C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:819A00000C160100,18FEF100:F304165FFFFFFFFF,18FEFC17:FF40FFFFFFFFFEFF,18FEC100:8233BA001336BA00,18F00500:FF44057DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_220403501,1709405295,19.007788,79.476448,,,70,,,93,,1774.9688,,28.828125,,1385.75,61014656,,,1977.65,,,,,54,,,130,12,17988,20.8,75.92,22.55,1.2753906,100,,,,,,,,,,7JFX2F5G+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D4FA46FFFF0CC17F,0CF00400:0ECBB34E2B0004B3,18FEF200:C3018D02C006FAFF,18FEEE00:85FFFFFFFFFFFFFF,18FEE900:8B8C0000888C0000,18FE5600:C54BFFFF1F1F00FF,18FEE500:819A00000D160100,18FEF100:F3D41C4FFFFFFFFF,18FEFC17:FF34FFFFFFFFFEFF,18FEC100:B333BA004136BA00,18F00500:FFAA0789FFFFFFFF",100,102,215,,,78,15,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
